,id,compendiumUrl,numPages,curatorApiUrl,GENERIC,SAMPLEID,MISSION,STATION,LANDMARK,BAGNUMBER,ORIGINALWEIGHT,SAMPLETYPE,SAMPLESUBTYPE,PRISTINITY,PRISTINITYDATE,HASTHINSECTION,HASDISPLAYSAMPLE,DISPLAYSAMPLENUMBER,GENERICDESCRIPTION
711,15415,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15415.pdf,12,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15415,15415,259,Apollo 15,7,SPUR CRATER,SCB 3 196,269.4,Crustal,Anorthosite,67.071,"March, 02 2015 00:00:00",True,,,Ferroan anorthosite
712,60015,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60015.pdf,12,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60015,60015,427,Apollo 16,10,,,5574.0,Breccia,Anorthosite,58.66,"March, 09 2015 00:00:00",True,True,"60015,179; 60015,87; 60015,177; 60015,86",Pristine cataclastic anorthosite (G)
713,60025,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60025.pdf,14,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60025,60025,432,Apollo 16,10,,,1836.0,Breccia,Anorthosite,43.614,"March, 11 2015 00:00:00",True,True,"60025,821; 60025,53; 60025,54; 60025,126",Pristine cataclastic anorthosite (G)
714,60055,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60055.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60055,60055,436,Apollo 16,10,,,35.48,Breccia,Anorthosite,95.896,"March, 05 2014 00:00:00",True,,,Pristine cataclastic anorthosite
715,60215,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60215.pdf,7,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60215,60215,442,Apollo 16,10,,,385.8,Breccia,Anorthosite,95.089,"February, 03 2015 00:00:00",True,,,Pristine cataclastic anorthosite (G)
716,60515,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60515.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60515,60515,450,Apollo 16,10,,,16.74,Breccia,Anorthosite,98.244,"March, 30 2012 00:00:00",True,,,Cataclastic anorthosite
717,60516,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60516.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60516,60516,451,Apollo 16,10,,,7.91,Breccia,Anorthosite,97.219,"March, 30 2012 00:00:00",True,,,Cataclastic anorthosite
718,60517,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60517.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60517,60517,452,Apollo 16,10,,,1.23,Breccia,Anorthosite,100.0,"August, 15 2007 00:00:00",False,,,Cataclastic anorthosite
719,60518,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60518.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60518,60518,453,Apollo 16,10,,,1.12,Breccia,Anorthosite,78.304,"November, 06 2012 00:00:00",True,,,Cataclastic anorthosite
720,60519,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60519.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60519,60519,454,Apollo 16,10,,,0.5,Breccia,Anorthosite,100.0,"August, 15 2007 00:00:00",False,,,Cataclastic anorthosite
721,60525,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60525.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60525,60525,455,Apollo 16,10,,,12.84,Breccia,Impact Melt,91.262,"March, 30 2012 00:00:00",True,,,Poikilitic
722,60526,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60526.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60526,60526,456,Apollo 16,10,,,8.42,Breccia,Impact Melt,84.276,"March, 30 2012 00:00:00",True,,,Poikilitic
723,60618,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60618.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60618,60618,465,Apollo 16,10,,,21.67,Breccia,Impact Melt,92.358,"September, 19 2014 00:00:00",True,,,Basaltic /anorthosite
724,60619,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60619.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60619,60619,466,Apollo 16,10,,,28.0,Crustal,Anorthosite,90.754,"July, 15 2013 00:00:00",True,,,Granoblastic anorthosite (G)
725,60629,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60629.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60629,60629,471,Apollo 16,10,,,4.92,Breccia,Anorthosite,92.683,"July, 15 2013 00:00:00",True,,,Cataclastic anorthosite (G)
726,60665,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/60665.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/60665,60665,487,Apollo 16,10,,,90.1,Breccia,Glass,99.02,"March, 30 2012 00:00:00",True,,,"few clasts, ves"
727,62236,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/62236.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/62236,62236,550,Apollo 16,2,,,57.27,Crustal,Anorthosite,76.759,"September, 19 2014 00:00:00",True,,,Pristine noritic anorthosite
728,62237,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/62237.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/62237,62237,551,Apollo 16,2,,,62.35,Crustal,Anorthosite,62.808,"September, 19 2014 00:00:00",True,,,Pristine troctolitic anorthosite
729,62275,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/62275.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/62275,62275,555,Apollo 16,2,,,443.0,Breccia,Anorthosite,98.007,"November, 26 2013 00:00:00",True,,,Cataclastic anorthosite
730,65315,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65315.pdf,9,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65315,65315,677,Apollo 16,5,,,300.4,Breccia,fragmental,80.94,"February, 03 2015 00:00:00",True,,,Pristine cataclastic anorthosite (G)
731,65325,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65325.pdf,7,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65325,65325,678,Apollo 16,5,,,67.87,Breccia,fragmental,94.218,"March, 09 2015 00:00:00",True,,,Pristine cataclastic anorthosite (G)
732,65326,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65326.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65326,65326,679,Apollo 16,5,,,36.4,Breccia,fragmental,99.341,"March, 30 2012 00:00:00",True,,,Cataclastic anorthosite
733,65327,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65327.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65327,65327,680,Apollo 16,5,,,6.97,Breccia,fragmental,94.405,"March, 30 2012 00:00:00",True,,,Pristine cataclastic anorthosite (G)
734,65789,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/65789.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/65789,65789,783,Apollo 16,5,,,12.24,Breccia,fragmental,96.855,"December, 02 2013 00:00:00",True,,,Cataclastic anorthosite (G)
735,67075,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67075.pdf,8,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67075,67075,810,Apollo 16,11,,,219.2,Breccia,fragmental,80.516,"September, 19 2014 00:00:00",True,,,Cataclastic anorthosite
736,67415,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67415.pdf,8,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67415,67415,815,Apollo 16,11,,,174.9,Breccia,fragmental,89.646,"March, 02 2015 00:00:00",True,,,Cataclastic noritic anorthosite
737,67529,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67529.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67529,67529,838,Apollo 16,11,,,1.13,Breccia,Anorthosite,67.699,"December, 02 2013 00:00:00",True,,,Cataclastic anorthosite
738,67635,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67635.pdf,8,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67635,67635,873,Apollo 16,11,,,9.12,Crustal,Anorthosite,87.368,"March, 02 2015 00:00:00",True,,,Pristine cataclastic anorthosite
739,67636,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67636.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67636,67636,874,Apollo 16,11,,,3.23,Crustal,Anorthosite,87.616,"March, 30 2012 00:00:00",True,,,Pristine cataclastic anorthosite
740,67637,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67637.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67637,67637,875,Apollo 16,11,,,2.34,Crustal,Anorthosite,88.675,"July, 11 2013 00:00:00",True,,,Pristine cataclastic anorthosite
741,67667,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67667.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67667,67667,890,Apollo 16,11,,,7.89,Breccia,Impact Melt,50.444,"March, 02 2015 00:00:00",True,,,Pristine feldspathic lherzolite
742,67746,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67746.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67746,67746,925,Apollo 16,11,,,3.47,Breccia,Impact Melt,72.968,"September, 19 2014 00:00:00",True,,,Poikiloblastic inpactite
743,67955,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/67955.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/67955,67955,950,Apollo 16,11,,,162.6,Crustal,Fragmental,85.938,"September, 19 2014 00:00:00",True,,,Poikiloblastic impactite
744,68035,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/68035.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/68035,68035,957,Apollo 16,8,,,20.96,Breccia,Impact Melt,98.068,"July, 15 2013 00:00:00",True,,,"Crystalline, polymict"
745,68515,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/68515.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/68515,68515,963,Apollo 16,8,,,236.1,Breccia,Impact Melt,98.881,"February, 25 2011 00:00:00",True,,,Dilithologic or polymict
746,69955,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/69955.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/69955,69955,986,Apollo 16,9,,,75.94,Breccia,Anorthosite,82.374,"July, 15 2013 00:00:00",True,,,"monomict, Cataclastic anorthosite"
747,72415,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/72415.pdf,10,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/72415,72415,1088,Apollo 17,2,BOULDER 3,,32.34,Crustal,Cataclasite,58.893,"November, 25 2014 00:00:00",True,,,cataclastic dunite
748,72559,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/72559.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/72559,72559,1110,Apollo 17,2,BOULDER 2,,27.8,Crustal,Cataclasite,95.413,"March, 30 2012 00:00:00",True,,,granoblastic impactite
749,76335,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/76335.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/76335,76335,1184,Apollo 17,6,BSLSS,,502.89,Crustal,Cataclasite,97.139,"March, 02 2015 00:00:00",True,,,"pristine, cataclastic, troctolite"
750,76535,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/76535.pdf,10,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/76535,76535,1189,Apollo 17,6,,,155.5,Crustal,Troctolite,47.892,"March, 02 2015 00:00:00",True,,,"troctolite, pristine, unshocked"
751,76536,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/76536.pdf,4,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/76536,76536,1190,Apollo 17,6,,,10.26,Crustal,Cataclasite,93.158,"February, 25 2014 00:00:00",True,,,"troctolite, crushed 76535"
752,77075,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/77075.pdf,10,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/77075,77075,1215,Apollo 17,7,,,172.4,Breccia,Impact Melt,89.278,"March, 02 2015 00:00:00",True,,,"micropoikilitic, clast medium, polymict"
753,77215,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/77215.pdf,9,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/77215,77215,1220,Apollo 17,7,,,846.4,Crustal,Cataclasite,93.034,"March, 02 2015 00:00:00",True,,,"pristine, cataclastic, norite"
754,78235,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/78235.pdf,13,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/78235,78235,1242,Apollo 17,8,,,199.0,Crustal,Norite,69.758,"March, 11 2015 00:00:00",True,,,"shocked norite, monomict"
755,78236,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/78236.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/78236,78236,1243,Apollo 17,8,,,0.0,Crustal,Norite,87.729,"March, 02 2015 00:00:00",True,,,"shocked norite, monomict"
756,78238,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/78238.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/78238,78238,1245,Apollo 17,8,,,0.0,Crustal,Norite,86.03,"February, 19 2014 00:00:00",True,,,"shocked norite, monomict, partial glass coating"
757,78255,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/78255.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/78255,78255,1246,Apollo 17,8,,,0.0,Breccia,Impact Melt,97.806,"May, 02 2013 00:00:00",True,,,"shocked norite, monomict"
758,10002,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/10002.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/10002,10002,3,Apollo 11,,,ALSRC 1003,5629.0,Soil,Unsieved,93.734,"March, 10 2015 00:00:00",True,,,"Fines, Unsieved"
759,10010,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/10010.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/10010,10010,8,Apollo 11,,,Cont.  Bag,491.0,Soil,Unsieved,91.03,"January, 29 2014 00:00:00",True,,,"Fines, Unsieved"
760,10084,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/10084.pdf,11,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/10084,10084,57,Apollo 11,,,ALSRC 1003,3830.0,Soil,Unsieved,60.082,"March, 04 2015 00:00:00",True,,,"Fines, Unsieved"
761,10085,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/10085.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/10085,10085,58,Apollo 11,,,ALSRC 1003,569.0,Soil,Unsieved,52.973,"November, 20 2014 00:00:00",True,,,"Fines, Unsieved"
762,10086,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/10086.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/10086,10086,,Apollo 11,,,ALSRC 1003,823.0,Soil,Unsieved,0.009,"January, 15 2013 00:00:00",False,,,"Fines, Unsieved"
763,12001,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12001.pdf,10,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12001,12001,,Apollo 12,LM,,,2216.0,Soil,Unsieved,69.443,"September, 04 2014 00:00:00",True,,,"Fines, Unsieved"
764,12003,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12003.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12003,12003,,Apollo 12,,,,300.0,Soil,Unsieved,28.516,"August, 27 2013 00:00:00",True,,,"Fines, Unsieved"
765,12023,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12023.pdf,8,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12023,12023,,Apollo 12,,SHARP CRATER,,407.9,Special,,66.891,"January, 20 2015 00:00:00",True,,,LESC
766,12024,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12024.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12024,12024,,Apollo 12,,SHARP CRATER,,56.5,Soil,Unsieved,65.873,"January, 13 2015 00:00:00",True,,,GASC
767,12029,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12029.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12029,12029,,Apollo 12,,SURVEYOR CRATER,,6.5,Soil,Unsieved,0.0,"November, 20 2014 00:00:00",False,True,"12029,25","Fines, Unsieved"
768,12030,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12030.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12030,12030,,Apollo 12,,HEAD CRATER,Bag 1-D ,75.0,Soil,Unsieved,68.661,"February, 04 2015 00:00:00",True,,,"Fines, Unsieved"
769,12032,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12032.pdf,7,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12032,12032,,Apollo 12,,BENCH CRATER,Bag 4-D ,310.5,Soil,Unsieved,69.515,"August, 08 2014 00:00:00",True,,,"Fines, Unsieved"
770,12033,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12033.pdf,13,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12033,12033,,Apollo 12,,HEAD CRATER,Bag 5-D ,450.0,Soil,Unsieved,68.265,"December, 29 2014 00:00:00",True,,,"Fines, Unsieved"
771,12037,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12037.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12037,12037,,Apollo 12,,BENCH CRATER,Bag 8-D ,145.0,Soil,Unsieved,74.746,"August, 27 2013 00:00:00",True,,,"Fines, Unsieved"
772,12041,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12041.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12041,12041,,Apollo 12,,BENCH CRATER,Bag 11-D,19.3,Soil,Unsieved,41.399,"January, 05 2015 00:00:00",True,,,"Fines, Unsieved"
773,12042,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12042.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12042,12042,,Apollo 12,,SURVEYOR CRATER,Bag 12-D,255.0,Soil,Unsieved,61.641,"August, 08 2014 00:00:00",True,,,"Fines, Unsieved"
774,12044,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12044.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12044,12044,,Apollo 12,,SURVEYOR CRATER,Bag 14-D,92.0,Soil,Unsieved,99.17,"August, 27 2013 00:00:00",True,,,"Fines, Unsieved"
775,12057,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12057.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12057,12057,,Apollo 12,,,,650.0,Soil,Unsieved,58.046,"January, 27 2015 00:00:00",True,,,"Fines, Unsieved"
776,12060,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12060.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12060,12060,,Apollo 12,,SURVEYOR CRATER,,20.7,Soil,Unsieved,107.111,"August, 27 2013 00:00:00",True,,,"Fines, Unsieved"
777,12070,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/12070.pdf,12,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/12070,12070,,Apollo 12,,SURVEYOR CRATER,,1102.0,Soil,Unsieved,80.235,"January, 20 2015 00:00:00",True,,,"Fines, Unsieved"
778,14003,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/14003.pdf,7,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/14003,14003,,Apollo 14,LM,,Bag 1039,947.9,Soil,<1 mm,63.027,"August, 27 2013 00:00:00",True,,,"Fines, < 1mm. Part of contingency sample."
779,14141,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/14141.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/14141,14141,,Apollo 14,C',CONE CRATER,9N,28.5,Soil,<1 mm,46.937,"December, 29 2014 00:00:00",True,,,"Fines, < 1mm"
780,14148,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/14148.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/14148,14148,,Apollo 14,G,NORTH TRIPLET RIM,19N,71.65,Soil,<1 mm,70.56,"January, 05 2015 00:00:00",True,,,"Fines, < 1mm. Collected from surface of trench."
781,14149,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/14149.pdf,11,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/14149,14149,,Apollo 14,G,NORTH TRIPLET RIM,20N,88.15,Soil,<1 mm,79.572,"August, 08 2014 00:00:00",True,,,"Fines, < 1mm. Collected from bottom of trench."
782,14156,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/14156.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/14156,14156,,Apollo 14,G,NORTH TRIPLET RIM,21N,138.0,Soil,<1 mm,84.69,"August, 08 2014 00:00:00",True,,,"Fines, < 1mm. Collected from middle of trench."
783,14163,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/14163.pdf,11,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/14163,14163,,Apollo 14,LM,,Bag 1028,4444.0,Soil,<1 mm,94.513,"February, 19 2015 00:00:00",True,,,"Fines, < 1mm. Part of bulk sample."
784,14240,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/14240.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/14240,14240,,Apollo 14,G,NORTH TRIPLET RIM,Bag 2060,168.0,Soil,Unsieved,53.667,"January, 20 2015 00:00:00",True,,,
785,14259,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/14259.pdf,7,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/14259,14259,,Apollo 14,ALSEP,,,2352.1,Soil,<1 mm,78.587,"February, 04 2015 00:00:00",True,,,"Fines, < 1mm"
786,14260,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/14260.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/14260,14260,,Apollo 14,ALSEP,,Bag 1039,282.5,Soil,<1 mm,97.045,"September, 24 2013 00:00:00",True,,,"Fines, < 1mm"
787,14425,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/14425.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/14425,14425,,Apollo 14,LM,,ALSRC 1007,0.79,Breccia,Glass,0.0,"March, 30 2012 00:00:00",True,,,8mm Spherule. Part of bulk fines sample.
788,15012,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15012.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15012,15012,78,Apollo 15,6,APPENINE FRONT,SCB 5,312.2,Soil,Unsieved,5.766,"December, 03 2014 00:00:00",True,,,
789,15013,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15013.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15013,15013,79,Apollo 15,LM,,SCB 7,296.2,Soil,Unsieved,8.799,"December, 03 2014 00:00:00",True,,,
790,15014,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15014.pdf,2,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15014,15014,,Apollo 15,8,ALSEP,SCB 5,333.2,Special,,100.0,"August, 15 2007 00:00:00",False,,,
791,15017,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15017.pdf,3,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15017,15017,82,Apollo 15,LM,,SCB 5 162,9.8,Breccia,Glass,69.02,"March, 30 2012 00:00:00",True,,,Glass shell
792,15020,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15020.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15020,15020,,Apollo 15,LM,,CSB,88.7,Soil,Unsieved,98.869,"November, 25 2014 00:00:00",False,,,"Fines, Unsieved"
793,15030,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15030.pdf,12,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15030,15030,,Apollo 15,8,ALSEP,SCB 6 252,75.3,Soil,Unsieved,99.865,"February, 20 2014 00:00:00",False,,,"Fines, Unsieved"
794,15040,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15040.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15040,15040,,Apollo 15,8,ALSEP,SCB 6 253,113.4,Soil,Unsieved,99.843,"February, 20 2014 00:00:00",False,,,"Fines, Unsieved"
795,15071,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15071.pdf,6,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15071,15071,97,Apollo 15,1,ELBOW CRATER,SCB 1 157,100.7,Soil,<1 mm,48.018,"December, 03 2014 00:00:00",True,,,
796,15081,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15081.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15081,15081,101,Apollo 15,1,ELBOW CRATER,SCB 1 158,106.9,Soil,<1 mm,77.934,"January, 05 2015 00:00:00",True,,,
797,15091,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15091.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15091,15091,107,Apollo 15,2,ST. GEORGE CRATER,SCB 1 159,162.9,Soil,<1 mm,88.06,"December, 22 2014 00:00:00",True,,,
798,15100,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15100.pdf,8,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15100,15100,,Apollo 15,2,ST. GEORGE CRATER,SCB 1 187,281.0,Soil,Unsieved,90.488,"March, 30 2012 00:00:00",False,,,"Fines, Unsieved"
799,15201,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15201.pdf,0,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15201,15201,,Apollo 15,2,ST. GEORGE CRATER,SCB 1 160,18.3,Soil,<1 mm,88.765,"November, 13 2013 00:00:00",False,,,"Fines, < 1mm"
800,15211,https://www.lpi.usra.edu/lunar/samples/atlas/compendium/15211.pdf,5,https://curator.jsc.nasa.gov/rest/lunarapi/samples/sampledetails/15211,15211,129,Apollo 15,2,ST. GEORGE CRATER,SCB 1 180,163.5,Soil,<1 mm,88.278,"December, 03 2014 00:00:00",True,,,
